"KINDPATENT","Patents Office & Patents Families","KINDCOUNTRY","Reference country","LOCATION","Country","IPC","Technology domains & IPC","KINDDATE","Reference Date","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",150.65,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",156.5238,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",147.5905,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",164.919,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",178.5929,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",196.5751,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",229.1571,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",292.204,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",308.6286,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",309.1089,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",394.0857,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",370.1567,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",439.3619,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",415.0073,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",417.0595,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",379.2065,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",379.948,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",421.3662,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SWE","Sweden","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",318.7095,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",50.623,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",56.3224,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",60.7885,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",74.8571,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",85.644,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",67.7841,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",98.3647,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",115.549,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",139.7679,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",134.9826,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",177.3051,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",207.263,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",195.7024,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",222.6181,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",210.6633,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",166.0172,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",182.344,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",153.2025,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",181.0115,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",172.7366,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHE","Switzerland","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",186.95,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",8.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",2.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",8,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",5.1111,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",6.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",5.8333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",17.7,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",20.4667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",15.6667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",27.8333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",22.8333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",29.15,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",37.2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",34.8,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",34.825,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",67.8111,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",82.6583,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",104.3389,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",103.2575,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",113.5452,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TUR","Turkey","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",85.8873,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",212.148,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",285.0593,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",316.1929,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",326.5656,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",309.8218,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",331.4166,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",354.5268,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",388.1891,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",505.6535,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",556.464,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",600.2289,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",616.9012,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",680.3173,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",726.9363,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",782.6817,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",822.148,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",705.2615,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",724.9975,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",665.1953,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",665.7687,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","GBR","United Kingdom","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",568.9048,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",1445.2378,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",1683.3364,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",2073.2275,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",2217.2111,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",2396.5964,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",2483.8672,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",2829.9681,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",3346.9585,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",3708.2326,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",4095.377,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",4087.7328,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",4695.7088,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",5079.3339,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",5173.5708,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",6054.2301,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",5674.2986,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",4805.3335,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",4755.0622,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",4823.1233,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",4567.315,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","USA","United States","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",3799.0872,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",0.25,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",0.6667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",4.9167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",9.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",1.9167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",4.25,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",3.0333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",7.6429,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",2.8333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",7.0833,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",6.0417,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",6,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ARG","Argentina","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",4.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",9.8333,,
